Game,Country,NumberofUsers
Scythe,Ireland,5
Scythe,Israel,7
Scythe,Italy,32
Scythe,Japan,17
Scythe,Latvia,5
Scythe,Lebanon,1
Scythe,Lithuania,6
Scythe,Luxembourg,2
Scythe,Malaysia,2
Scythe,Mexico,10
Scythe,Netherlands,18
Scythe,New Zealand,10
Scythe,Norway,8
Scythe,Paraguay,1
Scythe,Peru,1
Scythe,Philippines,8
Scythe,Poland,35
Scythe,Portugal,14
Scythe,Qatar,1
Scythe,Romania,5
Scythe,Russia,8
Scythe,Republic of Serbia,4
Scythe,Slovakia,1
Scythe,South Africa,3
Scythe,South Korea,8
Scythe,Spain,74
Scythe,Sri Lanka,1
Scythe,Sweden,17
Scythe,Switzerland,10
Scythe,Taiwan,5
Scythe,Thailand,6
Scythe,Turkey,1
Scythe,Ukraine,8
Scythe,USA,654
Scythe,Uruguay,1
Scythe,Venezuela,2
Scythe,Vietnam,1
Shadows over Camelot,Argentina,4
Shadows over Camelot,Australia,54
Shadows over Camelot,Austria,9
Shadows over Camelot,Belgium,27
Shadows over Camelot,Brazil,33
Shadows over Camelot,Brunei,1
Shadows over Camelot,Bulgaria,3
Shadows over Camelot,Canada,206
Shadows over Camelot,Chile,3
Shadows over Camelot,China,8
Shadows over Camelot,Colombia,2
Shadows over Camelot,Costa Rica,1
Shadows over Camelot,Croatia,2
Shadows over Camelot,Czech Republic,5
