,Game,Country,AverageRating
7146,The Princes of Florence,Czech Republic,7.5
7147,The Princes of Florence,Denmark,7.0
7148,The Princes of Florence,England,7.33
7149,The Princes of Florence,Estonia,9.0
7150,The Princes of Florence,Finland,7.85
7151,The Princes of Florence,France,8.63
7152,The Princes of Florence,Germany,8.24
7153,The Princes of Florence,Greece,8.39
7154,The Princes of Florence,Guatemala,9.0
7155,The Princes of Florence,Hungary,8.89
7156,The Princes of Florence,Iceland,8.0
7157,The Princes of Florence,India,10.0
7158,The Princes of Florence,Indonesia,7.0
7159,The Princes of Florence,Iran,8.0
7160,The Princes of Florence,Ireland,8.88
7161,The Princes of Florence,Israel,8.57
7162,The Princes of Florence,Italy,8.15
7163,The Princes of Florence,Japan,6.3
7164,The Princes of Florence,Lithuania,7.33
7165,The Princes of Florence,Malaysia,5.93
7166,The Princes of Florence,Mexico,8.38
7167,The Princes of Florence,Moldova,7.0
7168,The Princes of Florence,Netherlands,8.03
7169,The Princes of Florence,New Zealand,7.69
7170,The Princes of Florence,Norway,7.76
7171,The Princes of Florence,Peru,8.25
7172,The Princes of Florence,Philippines,5.0
7173,The Princes of Florence,Poland,7.3
7174,The Princes of Florence,Portugal,7.86
7175,The Princes of Florence,Qatar,7.6
7176,The Princes of Florence,Romania,8.9
7177,The Princes of Florence,Russia,7.5
7178,The Princes of Florence,Republic of Serbia,7.0
7179,The Princes of Florence,Slovakia,4.0
7180,The Princes of Florence,Slovenia,10.0
7181,The Princes of Florence,South Africa,8.67
7182,The Princes of Florence,South Korea,8.67
7183,The Princes of Florence,Spain,7.95
7184,The Princes of Florence,Sweden,7.68
7185,The Princes of Florence,Switzerland,8.67
7186,The Princes of Florence,Taiwan,7.82
7187,The Princes of Florence,Thailand,7.93
7188,The Princes of Florence,USA,7.88
7189,The Princes of Florence,Venezuela,8.0
7190,The Princes of Florence,Vietnam,8.0
7191,The Resistance,Argentina,8.0
7192,The Resistance,Australia,7.81
7193,The Resistance,Austria,7.75
7194,The Resistance,Belarus,6.5
7195,The Resistance,Belgium,7.53
7196,The Resistance,Brazil,8.26
7197,The Resistance,Bulgaria,7.33
7198,The Resistance,Canada,7.82
7199,The Resistance,Chile,7.89
7200,The Resistance,China,7.38
7201,The Resistance,Colombia,8.06
7202,The Resistance,Croatia,8.5
7203,The Resistance,Czech Republic,8.0
7204,The Resistance,Denmark,7.24
7205,The Resistance,England,7.08
7206,The Resistance,Estonia,6.5
7207,The Resistance,Finland,7.49
7208,The Resistance,France,7.77
7209,The Resistance,Germany,7.53
7210,The Resistance,Greece,7.86
7211,The Resistance,Guatemala,10.0
7212,The Resistance,Hungary,6.0
7213,The Resistance,India,8.25
7214,The Resistance,Indonesia,8.5
7215,The Resistance,Ireland,8.11
7216,The Resistance,Israel,7.9
7217,The Resistance,Italy,7.57
7218,The Resistance,Japan,5.93
7219,The Resistance,Latvia,8.83
7220,The Resistance,Lithuania,7.14
7221,The Resistance,Luxembourg,8.0
7222,The Resistance,Macedonia,7.0
7223,The Resistance,Malaysia,8.83
7224,The Resistance,Mexico,8.59
7225,The Resistance,Moldova,9.5
7226,The Resistance,Netherlands,7.13
7227,The Resistance,New Zealand,7.79
7228,The Resistance,Norway,7.6
7229,The Resistance,Peru,7.33
7230,The Resistance,Philippines,7.88
7231,The Resistance,Poland,7.18
7232,The Resistance,Portugal,7.64
7233,The Resistance,Puerto Rico,9.0
7234,The Resistance,Qatar,7.2
7235,The Resistance,Romania,7.33
7236,The Resistance,Russia,7.03
7237,The Resistance,Saudi Arabia,9.0
7238,The Resistance,Republic of Serbia,7.75
7239,The Resistance,Slovakia,8.6
7240,The Resistance,Slovenia,10.0
7241,The Resistance,South Africa,7.33
7242,The Resistance,South Korea,7.38
7243,The Resistance,Spain,7.39
7244,The Resistance,Sweden,7.26
7245,The Resistance,Switzerland,6.75
7246,The Resistance,Taiwan,7.68
7247,The Resistance,Thailand,6.8
7248,The Resistance,Turkey,8.75
7249,The Resistance,Uganda,8.0
7250,The Resistance,Ukraine,9.5
7251,The Resistance,USA,7.6
7252,The Resistance,Uruguay,8.75
7253,The Resistance,Venezuela,10.0
7254,The Resistance,Vietnam,8.0
7255,The Resistance: Avalon,Argentina,8.19
7256,The Resistance: Avalon,Australia,8.15
7257,The Resistance: Avalon,Austria,7.9
7258,The Resistance: Avalon,Belarus,7.25
7259,The Resistance: Avalon,Belgium,7.78
7260,The Resistance: Avalon,Brazil,8.36
7261,The Resistance: Avalon,Bulgaria,7.0
7262,The Resistance: Avalon,Canada,8.08
7263,The Resistance: Avalon,Chile,7.7
7264,The Resistance: Avalon,China,7.65
7265,The Resistance: Avalon,Colombia,8.5
7266,The Resistance: Avalon,Croatia,8.67
7267,The Resistance: Avalon,Czech Republic,8.2
7268,The Resistance: Avalon,Denmark,8.0
7269,The Resistance: Avalon,England,8.28
7270,The Resistance: Avalon,Estonia,7.9
7271,The Resistance: Avalon,Finland,7.41
7272,The Resistance: Avalon,France,8.08
7273,The Resistance: Avalon,Germany,7.46
7274,The Resistance: Avalon,Greece,8.22
7275,The Resistance: Avalon,Hungary,7.67
7276,The Resistance: Avalon,Iceland,10.0
7277,The Resistance: Avalon,India,9.0
7278,The Resistance: Avalon,Indonesia,9.1
7279,The Resistance: Avalon,Ireland,8.0
7280,The Resistance: Avalon,Israel,8.38
7281,The Resistance: Avalon,Italy,7.93
7282,The Resistance: Avalon,Japan,6.74
7283,The Resistance: Avalon,Latvia,7.38
7284,The Resistance: Avalon,Lithuania,6.0
7285,The Resistance: Avalon,Malaysia,8.63
7286,The Resistance: Avalon,Mexico,8.44
7287,The Resistance: Avalon,Moldova,10.0
7288,The Resistance: Avalon,Netherlands,7.89
7289,The Resistance: Avalon,New Zealand,8.0
7290,The Resistance: Avalon,Norway,7.58
7291,The Resistance: Avalon,Philippines,9.17
7292,The Resistance: Avalon,Poland,8.12
7293,The Resistance: Avalon,Portugal,8.5
7294,The Resistance: Avalon,Qatar,9.4
7295,The Resistance: Avalon,Romania,8.85
7296,The Resistance: Avalon,Russia,8.0
7297,The Resistance: Avalon,Republic of Serbia,7.63
7298,The Resistance: Avalon,Slovenia,7.2
7299,The Resistance: Avalon,South Africa,9.0
7300,The Resistance: Avalon,South Korea,7.64
7301,The Resistance: Avalon,Spain,7.72
7302,The Resistance: Avalon,Sweden,7.32
7303,The Resistance: Avalon,Switzerland,8.14
7304,The Resistance: Avalon,Taiwan,7.8
7305,The Resistance: Avalon,Thailand,8.57
7306,The Resistance: Avalon,Ukraine,9.0
7307,The Resistance: Avalon,USA,7.86
7308,The Resistance: Avalon,Uruguay,9.0
7309,The Resistance: Avalon,Venezuela,8.0
7310,The Resistance: Avalon,Vietnam,8.63
7311,Through the Ages: A Story of Civilization,Argentina,7.0
7312,Through the Ages: A Story of Civilization,Australia,7.4
7313,Through the Ages: A Story of Civilization,Austria,9.0
7314,Through the Ages: A Story of Civilization,Azerbaijan,10.0
7315,Through the Ages: A Story of Civilization,Belgium,8.75
7316,Through the Ages: A Story of Civilization,Brazil,8.89
7317,Through the Ages: A Story of Civilization,Canada,8.14
7318,Through the Ages: A Story of Civilization,Chile,7.0
7319,Through the Ages: A Story of Civilization,China,8.7
7320,Through the Ages: A Story of Civilization,Colombia,8.5
7321,Through the Ages: A Story of Civilization,Croatia,8.7
7322,Through the Ages: A Story of Civilization,Czech Republic,8.79
7323,Through the Ages: A Story of Civilization,Denmark,6.52
7324,Through the Ages: A Story of Civilization,England,7.75
7325,Through the Ages: A Story of Civilization,Estonia,6.67
7326,Through the Ages: A Story of Civilization,Finland,8.28
7327,Through the Ages: A Story of Civilization,France,8.55
7328,Through the Ages: A Story of Civilization,Germany,8.61
7329,Through the Ages: A Story of Civilization,Greece,9.0
7330,Through the Ages: A Story of Civilization,Hungary,5.8
7331,Through the Ages: A Story of Civilization,India,9.17
7332,Through the Ages: A Story of Civilization,Indonesia,7.9
7333,Through the Ages: A Story of Civilization,Ireland,9.5
7334,Through the Ages: A Story of Civilization,Israel,8.74
7335,Through the Ages: A Story of Civilization,Italy,8.73
7336,Through the Ages: A Story of Civilization,Japan,5.67
7337,Through the Ages: A Story of Civilization,Latvia,9.0
7338,Through the Ages: A Story of Civilization,Lithuania,9.17
7339,Through the Ages: A Story of Civilization,Malaysia,7.14
7340,Through the Ages: A Story of Civilization,Mexico,9.33
7341,Through the Ages: A Story of Civilization,Netherlands,7.56
7342,Through the Ages: A Story of Civilization,New Zealand,7.25
7343,Through the Ages: A Story of Civilization,Norway,7.25
7344,Through the Ages: A Story of Civilization,Peru,8.5
7345,Through the Ages: A Story of Civilization,Philippines,5.5
7346,Through the Ages: A Story of Civilization,Poland,8.38
7347,Through the Ages: A Story of Civilization,Portugal,8.0
7348,Through the Ages: A Story of Civilization,Qatar,9.4
7349,Through the Ages: A Story of Civilization,Romania,9.88
7350,Through the Ages: A Story of Civilization,Russia,7.29
7351,Through the Ages: A Story of Civilization,Republic of Serbia,8.67
7352,Through the Ages: A Story of Civilization,Slovakia,8.67
7353,Through the Ages: A Story of Civilization,South Africa,9.0
7354,Through the Ages: A Story of Civilization,South Korea,7.86
7355,Through the Ages: A Story of Civilization,Spain,8.7
7356,Through the Ages: A Story of Civilization,Sweden,8.2
7357,Through the Ages: A Story of Civilization,Switzerland,8.0
7358,Through the Ages: A Story of Civilization,Taiwan,8.25
7359,Through the Ages: A Story of Civilization,Thailand,5.75
7360,Through the Ages: A Story of Civilization,Ukraine,1.0
7361,Through the Ages: A Story of Civilization,USA,8.11
7362,Through the Ages: A Story of Civilization,Uruguay,8.5
7363,Through the Ages: A Story of Civilization,Venezuela,10.0
7364,Through the Ages: A Story of Civilization,Vietnam,10.0
7365,Through the Desert,Argentina,7.0
7366,Through the Desert,Australia,7.28
7367,Through the Desert,Austria,6.44
7368,Through the Desert,Belgium,7.94
7369,Through the Desert,Bolivia,9.0
7370,Through the Desert,Brazil,8.11
7371,Through the Desert,Canada,7.22
7372,Through the Desert,Chile,8.17
7373,Through the Desert,China,6.08
7374,Through the Desert,Croatia,9.0
7375,Through the Desert,Czech Republic,7.07
7376,Through the Desert,Denmark,6.17
7377,Through the Desert,England,7.14
7378,Through the Desert,Estonia,6.45
7379,Through the Desert,Finland,7.0
7380,Through the Desert,France,7.19
7381,Through the Desert,Germany,7.28
7382,Through the Desert,Greece,7.54
7383,Through the Desert,Guatemala,5.0
7384,Through the Desert,Hungary,7.38
7385,Through the Desert,India,8.5
7386,Through the Desert,Indonesia,6.0
7387,Through the Desert,Ireland,7.6
7388,Through the Desert,Israel,7.0
7389,Through the Desert,Italy,7.36
7390,Through the Desert,Japan,6.38
7391,Through the Desert,Latvia,7.5
7392,Through the Desert,Malaysia,7.2
7393,Through the Desert,Mexico,8.33
7394,Through the Desert,Netherlands,7.53
7395,Through the Desert,New Zealand,6.86
7396,Through the Desert,Norway,7.41
7397,Through the Desert,Philippines,6.0
7398,Through the Desert,Poland,7.06
7399,Through the Desert,Portugal,7.0
7400,Through the Desert,Romania,7.75
7401,Through the Desert,Russia,6.0
7402,Through the Desert,Saudi Arabia,8.0
7403,Through the Desert,Republic of Serbia,6.9
7404,Through the Desert,Slovakia,7.0
7405,Through the Desert,Slovenia,8.75
7406,Through the Desert,South Africa,7.5
7407,Through the Desert,South Korea,7.5
7408,Through the Desert,Spain,7.32
7409,Through the Desert,Sweden,7.37
7410,Through the Desert,Switzerland,8.25
7411,Through the Desert,Taiwan,7.39
7412,Through the Desert,Thailand,7.5
7413,Through the Desert,Turkey,6.0
7414,Through the Desert,Ukraine,5.5
7415,Through the Desert,USA,7.43
7416,Through the Desert,Uruguay,10.0
7417,Through the Desert,Venezuela,8.0
7418,Thurn and Taxis,Argentina,7.69
7419,Thurn and Taxis,Australia,7.28
7420,Thurn and Taxis,Austria,7.3
7421,Thurn and Taxis,Belgium,7.4
7422,Thurn and Taxis,Brazil,8.23
7423,Thurn and Taxis,Canada,7.5
7424,Thurn and Taxis,Chile,7.55
7425,Thurn and Taxis,China,6.87
7426,Thurn and Taxis,Colombia,6.5
7427,Thurn and Taxis,Croatia,10.0
7428,Thurn and Taxis,Czech Republic,7.15
7429,Thurn and Taxis,Denmark,6.96
7430,Thurn and Taxis,England,7.69
7431,Thurn and Taxis,Estonia,7.04
7432,Thurn and Taxis,Finland,7.17
7433,Thurn and Taxis,France,7.34
7434,Thurn and Taxis,Germany,7.4
7435,Thurn and Taxis,Greece,7.84
7436,Thurn and Taxis,Hungary,7.97
7437,Thurn and Taxis,Iceland,7.0
7438,Thurn and Taxis,India,9.25
7439,Thurn and Taxis,Indonesia,7.0
7440,Thurn and Taxis,Ireland,7.75
7441,Thurn and Taxis,Israel,9.0
7442,Thurn and Taxis,Italy,7.63
7443,Thurn and Taxis,Japan,6.29
7444,Thurn and Taxis,Latvia,7.67
7445,Thurn and Taxis,Lithuania,7.0
7446,Thurn and Taxis,Malaysia,6.55
7447,Thurn and Taxis,Mexico,7.27
7448,Thurn and Taxis,Mongolia,7.0
7449,Thurn and Taxis,Netherlands,7.63
7450,Thurn and Taxis,New Zealand,6.79
7451,Thurn and Taxis,Norway,7.65
7452,Thurn and Taxis,Philippines,3.5
7453,Thurn and Taxis,Poland,7.76
7454,Thurn and Taxis,Portugal,7.26
7455,Thurn and Taxis,Qatar,6.0
7456,Thurn and Taxis,Romania,8.43
7457,Thurn and Taxis,Russia,8.02
7458,Thurn and Taxis,Saudi Arabia,7.0
7459,Thurn and Taxis,Republic of Serbia,7.9
7460,Thurn and Taxis,Slovakia,7.33
7461,Thurn and Taxis,Slovenia,8.25
7462,Thurn and Taxis,South Africa,6.0
7463,Thurn and Taxis,South Korea,7.73
7464,Thurn and Taxis,Spain,7.5
7465,Thurn and Taxis,Sweden,7.28
7466,Thurn and Taxis,Switzerland,7.46
7467,Thurn and Taxis,Taiwan,7.8
7468,Thurn and Taxis,Thailand,8.0
7469,Thurn and Taxis,Ukraine,7.5
7470,Thurn and Taxis,USA,7.6
7471,Thurn and Taxis,Uruguay,8.0
7472,Thurn and Taxis,Venezuela,9.0
7473,Tichu,Argentina,6.33
7474,Tichu,Australia,8.0
7475,Tichu,Austria,8.5
7476,Tichu,Belgium,7.9
7477,Tichu,Brazil,8.29
7478,Tichu,Bulgaria,8.0
7479,Tichu,Canada,7.96
7480,Tichu,Chile,8.0
7481,Tichu,China,7.55
7482,Tichu,Colombia,8.0
7483,Tichu,Croatia,7.6
7484,Tichu,Czech Republic,7.39
7485,Tichu,Denmark,1.0
7486,Tichu,England,7.0
7487,Tichu,Estonia,9.0
7488,Tichu,Finland,8.33
7489,Tichu,France,9.14
7490,Tichu,Germany,8.2
7491,Tichu,Greece,8.12
7492,Tichu,Guatemala,9.0
7493,Tichu,Hungary,7.29
7494,Tichu,Indonesia,5.0
7495,Tichu,Ireland,9.0
7496,Tichu,Israel,8.3
7497,Tichu,Italy,7.28
7498,Tichu,Japan,6.42
7499,Tichu,Latvia,6.0
7500,Tichu,Lithuania,8.5
7501,Tichu,Luxembourg,6.0
7502,Tichu,Malaysia,8.0
7503,Tichu,Moldova,8.0
7504,Tichu,Netherlands,7.92
7505,Tichu,New Zealand,8.8
7506,Tichu,Norway,6.36
7507,Tichu,Philippines,8.5
7508,Tichu,Poland,8.29
7509,Tichu,Portugal,7.77
7510,Tichu,Qatar,3.6
7511,Tichu,Russia,7.0
7512,Tichu,Republic of Serbia,8.0
7513,Tichu,Slovakia,10.0
7514,Tichu,Slovenia,9.5
7515,Tichu,South Africa,10.0
7516,Tichu,South Korea,7.98
7517,Tichu,Spain,7.37
7518,Tichu,Sweden,6.39
7519,Tichu,Switzerland,8.2
7520,Tichu,Taiwan,7.83
7521,Tichu,Thailand,7.5
7522,Tichu,Ukraine,7.0
7523,Tichu,USA,7.87
7524,Ticket to Ride,Albania,5.0
7525,Ticket to Ride,Argentina,8.11
7526,Ticket to Ride,Australia,7.94
7527,Ticket to Ride,Austria,7.76
7528,Ticket to Ride,The Bahamas,8.75
7529,Ticket to Ride,Belarus,7.0
7530,Ticket to Ride,Belgium,7.89
7531,Ticket to Ride,Bosnia and Herzegovina,10.0
7532,Ticket to Ride,Brazil,8.41
7533,Ticket to Ride,Bulgaria,7.92
7534,Ticket to Ride,Canada,8.08
7535,Ticket to Ride,Chile,8.14
7536,Ticket to Ride,China,7.6
7537,Ticket to Ride,Colombia,9.33
7538,Ticket to Ride,Costa Rica,10.0
7539,Ticket to Ride,Croatia,8.38
7540,Ticket to Ride,Czech Republic,8.22
7541,Ticket to Ride,Denmark,7.46
7542,Ticket to Ride,England,8.16
7543,Ticket to Ride,Estonia,8.5
7544,Ticket to Ride,Finland,7.82
7545,Ticket to Ride,France,7.74
7546,Ticket to Ride,Germany,7.79
7547,Ticket to Ride,Greece,8.07
7548,Ticket to Ride,Guatemala,9.5
7549,Ticket to Ride,Hungary,8.18
7550,Ticket to Ride,Iceland,8.0
7551,Ticket to Ride,India,8.0
7552,Ticket to Ride,Indonesia,8.06
7553,Ticket to Ride,Ireland,7.83
7554,Ticket to Ride,Israel,7.51
7555,Ticket to Ride,Italy,7.98
7556,Ticket to Ride,Japan,7.48
7557,Ticket to Ride,Latvia,7.72
7558,Ticket to Ride,Lebanon,8.0
7559,Ticket to Ride,Lithuania,7.62
7560,Ticket to Ride,Luxembourg,8.5
7561,Ticket to Ride,Macedonia,9.5
7562,Ticket to Ride,Malaysia,8.04
7563,Ticket to Ride,Mexico,8.86
7564,Ticket to Ride,Moldova,8.0
7565,Ticket to Ride,Netherlands,7.88
7566,Ticket to Ride,New Zealand,7.11
7567,Ticket to Ride,Norway,7.99
7568,Ticket to Ride,Peru,8.5
7569,Ticket to Ride,Philippines,7.72
7570,Ticket to Ride,Poland,7.73
7571,Ticket to Ride,Portugal,8.26
7572,Ticket to Ride,Qatar,3.0
7573,Ticket to Ride,Romania,9.08
7574,Ticket to Ride,Russia,8.2
7575,Ticket to Ride,Saudi Arabia,7.5
7576,Ticket to Ride,Republic of Serbia,7.94
7577,Ticket to Ride,Slovakia,7.5
7578,Ticket to Ride,Slovenia,8.0
7579,Ticket to Ride,South Africa,8.4
7580,Ticket to Ride,South Korea,7.93
7581,Ticket to Ride,Spain,7.87
7582,Ticket to Ride,Sweden,7.61
7583,Ticket to Ride,Switzerland,8.67
7584,Ticket to Ride,Taiwan,7.77
7585,Ticket to Ride,Thailand,7.66
7586,Ticket to Ride,Ukraine,8.25
7587,Ticket to Ride,USA,8.1
7588,Ticket to Ride,Uruguay,8.5
7589,Ticket to Ride,Venezuela,9.67
7590,Ticket to Ride,Vietnam,7.5
7591,Ticket to Ride: Europe,Argentina,8.29
7592,Ticket to Ride: Europe,Australia,8.19
7593,Ticket to Ride: Europe,Austria,7.51
7594,Ticket to Ride: Europe,Belarus,8.88
7595,Ticket to Ride: Europe,Belgium,8.02
7596,Ticket to Ride: Europe,Bolivia,10.0
7597,Ticket to Ride: Europe,Brazil,8.46
7598,Ticket to Ride: Europe,Brunei,8.5
7599,Ticket to Ride: Europe,Bulgaria,8.61
7600,Ticket to Ride: Europe,Canada,8.18
7601,Ticket to Ride: Europe,Chile,8.78
7602,Ticket to Ride: Europe,China,7.71
7603,Ticket to Ride: Europe,Colombia,8.57
7604,Ticket to Ride: Europe,Costa Rica,9.5
7605,Ticket to Ride: Europe,Croatia,8.94
7606,Ticket to Ride: Europe,Czech Republic,8.38
7607,Ticket to Ride: Europe,Denmark,7.99
7608,Ticket to Ride: Europe,England,7.63
7609,Ticket to Ride: Europe,Estonia,8.18
7610,Ticket to Ride: Europe,Finland,7.77
7611,Ticket to Ride: Europe,France,7.69
7612,Ticket to Ride: Europe,Germany,7.81
7613,Ticket to Ride: Europe,Greece,8.09
7614,Ticket to Ride: Europe,Honduras,8.5
7615,Ticket to Ride: Europe,Hungary,8.23
7616,Ticket to Ride: Europe,Iceland,7.92
7617,Ticket to Ride: Europe,India,8.25
7618,Ticket to Ride: Europe,Indonesia,8.6
7619,Ticket to Ride: Europe,Iran,9.13
7620,Ticket to Ride: Europe,Ireland,8.0
7621,Ticket to Ride: Europe,Israel,8.19
7622,Ticket to Ride: Europe,Italy,7.95
7623,Ticket to Ride: Europe,Japan,7.42
7624,Ticket to Ride: Europe,Kenya,9.0
7625,Ticket to Ride: Europe,Latvia,7.6
7626,Ticket to Ride: Europe,Lithuania,8.17
7627,Ticket to Ride: Europe,Luxembourg,8.0
7628,Ticket to Ride: Europe,Macedonia,9.67
7629,Ticket to Ride: Europe,Malaysia,8.4
7630,Ticket to Ride: Europe,Mexico,8.3
7631,Ticket to Ride: Europe,Netherlands,7.99
7632,Ticket to Ride: Europe,New Zealand,7.59
7633,Ticket to Ride: Europe,Norway,7.95
7634,Ticket to Ride: Europe,Peru,8.0
7635,Ticket to Ride: Europe,Philippines,9.13
7636,Ticket to Ride: Europe,Poland,8.17
7637,Ticket to Ride: Europe,Portugal,8.33
7638,Ticket to Ride: Europe,Qatar,8.0
7639,Ticket to Ride: Europe,Romania,8.76
7640,Ticket to Ride: Europe,Russia,8.27
7641,Ticket to Ride: Europe,Republic of Serbia,8.8
7642,Ticket to Ride: Europe,Slovakia,8.53
7643,Ticket to Ride: Europe,Slovenia,8.75
7644,Ticket to Ride: Europe,South Africa,8.4
7645,Ticket to Ride: Europe,South Korea,7.66
7646,Ticket to Ride: Europe,Spain,8.16
7647,Ticket to Ride: Europe,Sweden,7.73
7648,Ticket to Ride: Europe,Switzerland,7.88
7649,Ticket to Ride: Europe,Taiwan,8.4
7650,Ticket to Ride: Europe,Thailand,8.81
7651,Ticket to Ride: Europe,Turkey,8.5
7652,Ticket to Ride: Europe,Uganda,7.0
7653,Ticket to Ride: Europe,Ukraine,9.2
7654,Ticket to Ride: Europe,USA,8.02
7655,Ticket to Ride: Europe,Uruguay,8.0
7656,Ticket to Ride: Europe,Venezuela,8.0
7657,Ticket to Ride: Europe,Vietnam,8.0
7658,Ticket to Ride: Europe,Zambia,9.0
7659,Ticket to Ride: Märklin,Argentina,9.2
7660,Ticket to Ride: Märklin,Australia,7.73
7661,Ticket to Ride: Märklin,Austria,6.5
7662,Ticket to Ride: Märklin,Belgium,7.9
7663,Ticket to Ride: Märklin,Brazil,8.22
7664,Ticket to Ride: Märklin,Canada,7.68
7665,Ticket to Ride: Märklin,Chile,8.0
7666,Ticket to Ride: Märklin,China,6.88
7667,Ticket to Ride: Märklin,Colombia,9.0
7668,Ticket to Ride: Märklin,Czech Republic,9.0
7669,Ticket to Ride: Märklin,Denmark,6.89
7670,Ticket to Ride: Märklin,England,7.33
7671,Ticket to Ride: Märklin,Estonia,6.88
7672,Ticket to Ride: Märklin,Finland,7.94
7673,Ticket to Ride: Märklin,France,7.33
7674,Ticket to Ride: Märklin,Germany,7.57
7675,Ticket to Ride: Märklin,Greece,7.84
7676,Ticket to Ride: Märklin,Hungary,7.2
7677,Ticket to Ride: Märklin,Iceland,8.0
7678,Ticket to Ride: Märklin,India,8.5
7679,Ticket to Ride: Märklin,Indonesia,6.5
7680,Ticket to Ride: Märklin,Ireland,8.0
7681,Ticket to Ride: Märklin,Israel,8.0
7682,Ticket to Ride: Märklin,Italy,8.1
7683,Ticket to Ride: Märklin,Japan,7.53
7684,Ticket to Ride: Märklin,Latvia,7.0
7685,Ticket to Ride: Märklin,Luxembourg,7.5
7686,Ticket to Ride: Märklin,Malaysia,8.44
7687,Ticket to Ride: Märklin,Mexico,9.0
7688,Ticket to Ride: Märklin,Mongolia,8.0
7689,Ticket to Ride: Märklin,Netherlands,8.04
7690,Ticket to Ride: Märklin,New Zealand,8.0
7691,Ticket to Ride: Märklin,Norway,8.15
7692,Ticket to Ride: Märklin,Philippines,6.0
7693,Ticket to Ride: Märklin,Poland,7.98
7694,Ticket to Ride: Märklin,Portugal,7.0
7695,Ticket to Ride: Märklin,Romania,9.0
7696,Ticket to Ride: Märklin,Russia,8.17
7697,Ticket to Ride: Märklin,South Korea,7.75
7698,Ticket to Ride: Märklin,Spain,7.78
7699,Ticket to Ride: Märklin,Sweden,7.55
7700,Ticket to Ride: Märklin,Switzerland,9.33
7701,Ticket to Ride: Märklin,Taiwan,8.33
7702,Ticket to Ride: Märklin,Thailand,7.9
7703,Ticket to Ride: Märklin,Ukraine,9.0
